year,grape_variety,grape_color,location,soil_type,elevation_m,vine_age_years,vintage_age_years,avg_temperature_C,min_spring_temp_C,growing_season_temp_C,temp_deviation_C,summer_heat_days,spring_frost_days,growing_degree_days,annual_rainfall_mm,winter_rainfall_mm,spring_rainfall_mm,summer_rainfall_mm,autumn_rainfall_mm,harvest_rainfall_mm,rainfall_deviation_mm,humidity_pct,sunshine_hours,soil_moisture_pct,heat_frost_ratio,prev_harvest_doy,prev_yield_kg_ha,gbai_score,ln_quality_index,est_price_eur,harvest_doy,harvest_date,yield_kg_ha,harvest_category,yield_category,climate_risk,vintage_quality
2006,Chardonnay,White,Šmartno,Marl,155,8,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,259,4870.0,36.5,3.597,29.9,258,2006-09-15,6100,Early,High,Medium,Average
2006,Chardonnay,White,Biljana,Sandy-Loam,121,29,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,255,4240.0,37.3,3.619,25.25,254,2006-09-11,4760,Early,Low,Medium,Average
2006,Chardonnay,White,Neblo,Clay-Loam,109,19,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,,4.5,258,4710.0,35.3,3.564,22.88,256,2006-09-13,6030,Early,High,Medium,Average
2006,Chardonnay,White,Cerovo,Marl-Loam,143,27,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,257,5690.0,38.0,3.638,26.01,260,2006-09-17,4910,Normal,Medium,Medium,Average
2006,Pinot Grigio,White,Dobrovo,Clay-Loam,88,18,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,241,5960.0,40.1,3.691,27.83,253,2006-09-10,6590,Early,High,Medium,Average
2006,Pinot Grigio,White,Kozana,Loam,114,31,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,256,5800.0,39.9,3.686,21.66,253,2006-09-10,4950,Early,Medium,Medium,Average
2006,Pinot Grigio,White,Medana,Marl-Loam,135,14,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,250,5810.0,35.7,3.575,28.36,254,2006-09-11,5820,Early,High,Medium,Average
2006,Pinot Grigio,White,Vipolže,Clay,97,15,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,251,6370.0,38.0,3.638,23.87,259,2006-09-16,4750,Normal,Low,Medium,Average
2006,Pinot Grigio,White,Šmartno,Marl,155,13,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,252,4710.0,40.1,3.691,29.49,254,2006-09-11,4900,Early,Medium,Medium,Average
2006,Pinot Grigio,White,Biljana,Sandy-Loam,121,4,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,253,5230.0,37.9,3.635,23.74,262,2006-09-19,6520,Normal,High,Medium,Average
2006,Pinot Grigio,White,Neblo,Clay-Loam,109,20,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,253,5640.0,36.2,3.589,24.96,260,2006-09-17,6040,Normal,High,Medium,Average
2006,Pinot Grigio,White,Cerovo,Marl-Loam,143,20,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,254,5280.0,37.7,3.63,30.44,255,2006-09-12,5560,Early,Medium,Medium,Average
2006,Sauvignon Blanc,White,Dobrovo,Clay-Loam,88,20,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,255,,41.0,3.714,25.19,256,2006-09-13,4500,Early,Low,Medium,Average
2006,Sauvignon Blanc,White,Kozana,Loam,114,18,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,257,4670.0,35.2,3.561,22.99,259,2006-09-16,4820,Normal,Low,Medium,Average
2006,Sauvignon Blanc,White,Medana,Marl-Loam,135,19,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,253,4260.0,38.5,3.651,29.2,261,2006-09-18,5200,Normal,Medium,Medium,Average
2006,Sauvignon Blanc,White,Vipolže,Clay,97,13,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,255,4590.0,40.2,3.694,24.82,260,2006-09-17,4920,Normal,Medium,Medium,Average
2006,Sauvignon Blanc,White,Šmartno,Marl,155,7,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,257,4560.0,35.8,3.578,25.28,254,2006-09-11,5090,Early,Medium,Medium,Average
2006,Sauvignon Blanc,White,Biljana,Sandy-Loam,121,27,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,252,,35.7,3.575,22.21,257,2006-09-14,3610,Early,Low,Medium,Average
2006,Sauvignon Blanc,White,Neblo,Clay-Loam,109,13,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,261,4800.0,38.5,3.651,25.93,268,2006-09-25,4740,Normal,Low,Medium,Average
2006,Sauvignon Blanc,White,Cerovo,Marl-Loam,143,28,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,,4.5,259,4660.0,39.1,3.666,24.52,263,2006-09-20,4330,Normal,Low,Medium,Average
2006,Merlot,Red,Dobrovo,Clay-Loam,88,17,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,271,5840.0,33.4,3.509,27.1,274,2006-10-01,5850,Late,High,Medium,Average
2006,Merlot,Red,Kozana,Loam,114,3,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,271,6480.0,34.1,3.529,25.52,269,2006-09-26,7180,Late,High,Medium,Average
2006,Merlot,Red,Medana,Marl-Loam,135,15,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,276,5630.0,38.0,3.638,25.61,271,2006-09-28,5990,Late,High,Medium,Average
2006,Merlot,Red,Vipolže,Clay,97,24,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,270,4690.0,42.1,3.74,26.5,274,2006-10-01,6200,Late,High,Medium,Good
2006,Merlot,Red,Šmartno,Marl,155,17,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,271,5970.0,37.7,3.63,26.37,274,2006-10-01,5950,Late,High,Medium,Average
2006,Merlot,Red,Biljana,Sandy-Loam,121,11,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,269,5680.0,41.7,3.731,25.07,275,2006-10-02,6240,Late,High,Medium,Good
2006,Merlot,Red,Neblo,Clay-Loam,109,18,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,267,6430.0,38.8,3.658,25.09,279,2006-10-06,6470,Late,High,Medium,Average
2006,Merlot,Red,Cerovo,Marl-Loam,143,17,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,268,6520.0,35.8,3.578,26.55,273,2006-09-30,5840,Late,High,Medium,Average
2006,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,23,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,277,4770.0,39.7,3.681,26.67,279,2006-10-06,4880,Late,Medium,Medium,Average
2006,Cabernet Sauvignon,Red,Kozana,Loam,114,27,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,277,5260.0,34.9,3.552,24.66,276,2006-10-03,4620,Late,Low,Medium,Average
2006,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,25,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,279,5240.0,35.9,3.581,21.31,282,2006-10-09,5000,Late,Medium,Medium,Average
2006,Cabernet Sauvignon,Red,Vipolže,Clay,97,22,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,272,5420.0,37.0,3.611,23.4,281,2006-10-08,5100,Late,Medium,Medium,Average
2006,Cabernet Sauvignon,Red,Šmartno,Marl,155,3,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,283,5800.0,39.7,3.681,30.38,284,2006-10-11,6020,Late,High,Medium,Average
2006,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,20,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,267,5590.0,41.0,3.714,30.41,287,2006-10-14,4840,Late,Low,Medium,Average
2006,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,20,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,277,4970.0,36.0,3.584,24.12,287,2006-10-14,5470,Late,Medium,Medium,Average
2006,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,13,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,273,5390.0,38.3,3.645,23.98,282,2006-10-09,4770,Late,Low,Medium,Average
2006,Pinot Noir,Red,Dobrovo,Clay-Loam,88,19,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,256,4440.0,37.0,3.611,23.9,264,2006-09-21,4710,Normal,Low,Medium,Average
2006,Pinot Noir,Red,Kozana,Loam,114,42,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,261,4080.0,37.8,3.632,24.9,262,2006-09-19,3610,Normal,Low,Medium,Average
2006,Pinot Noir,Red,Medana,Marl-Loam,135,27,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,262,3620.0,42.5,3.75,27.99,267,2006-09-24,4770,Normal,Low,Medium,Good
2006,Pinot Noir,Red,Vipolže,Clay,97,11,19,17.3,,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,261,3560.0,35.4,3.567,25.06,262,2006-09-19,4750,Normal,Low,Medium,Average
2006,Pinot Noir,Red,Šmartno,Marl,155,3,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,265,4530.0,33.8,3.52,21.78,263,2006-09-20,4700,Normal,Low,Medium,Average
2006,Pinot Noir,Red,Biljana,Sandy-Loam,121,14,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,257,4760.0,38.6,3.653,23.61,262,2006-09-19,5100,Normal,Medium,Medium,Average
2006,Pinot Noir,Red,Neblo,Clay-Loam,109,16,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,261,3560.0,37.5,3.624,24.51,262,2006-09-19,5120,Normal,Medium,Medium,Average
2006,Pinot Noir,Red,Cerovo,Marl-Loam,143,39,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,267,4580.0,38.5,3.651,26.15,264,2006-09-21,3770,Normal,Low,Medium,Average
2006,Malvazija,White,Dobrovo,Clay-Loam,88,25,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2305,31.9,4.5,267,5290.0,39.8,3.684,23.81,271,2006-09-28,5640,Late,Medium,Medium,Average
2006,Malvazija,White,Kozana,Loam,114,26,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2320,31.9,4.5,265,5230.0,37.8,3.632,26.92,267,2006-09-24,5200,Normal,Medium,Medium,Average
2006,Malvazija,White,Medana,Marl-Loam,135,31,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2325,31.9,4.5,274,5490.0,38.1,3.64,28.95,272,2006-09-29,5190,Late,Medium,Medium,Average
2006,Malvazija,White,Vipolže,Clay,97,15,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2295,31.9,4.5,264,5930.0,39.5,3.676,25.86,272,2006-09-29,5300,Late,Medium,Medium,Average
2006,Malvazija,White,Šmartno,Marl,155,13,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2330,31.9,4.5,275,5740.0,41.0,3.714,28.36,267,2006-09-24,5830,Normal,High,Medium,Average
2006,Malvazija,White,Biljana,Sandy-Loam,121,31,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2315,31.9,4.5,266,5130.0,38.4,3.648,24.06,272,2006-09-29,5200,Late,Medium,Medium,Average
2006,Malvazija,White,Neblo,Clay-Loam,109,22,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2310,31.9,4.5,260,5050.0,39.3,3.671,28.45,274,2006-10-01,5270,Late,Medium,Medium,Average
2006,Malvazija,White,Cerovo,Marl-Loam,143,29,19,17.3,1.3,17.3,-0.3,18,4,1335,909,149,263,266,231,165,-151,75.5,2323,31.9,4.5,273,5940.0,39.1,3.666,26.67,277,2006-10-04,5400,Late,Medium,Medium,Average
2007,Rebula,White,Dobrovo,Clay-Loam,88,19,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,266,5040.0,36.0,3.584,26.64,266,2007-09-23,5090,Normal,Medium,Medium,Average
2007,Rebula,White,Kozana,Loam,114,23,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,264,4810.0,37.3,3.619,22.96,260,2007-09-17,4790,Normal,Low,Medium,Average
2007,Rebula,White,Medana,Marl-Loam,135,16,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,269,4450.0,36.2,3.589,22.92,266,2007-09-23,5350,Normal,Medium,Medium,Average
2007,Rebula,White,Vipolže,Clay,97,15,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,267,4920.0,41.6,3.728,24.77,271,2007-09-28,4800,Late,Low,Medium,Good
2007,Rebula,White,Šmartno,Marl,155,3,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,,2378,33.8,5.25,273,4280.0,39.7,3.681,25.83,271,2007-09-28,5460,Late,Medium,Medium,Average
2007,Rebula,White,Biljana,Sandy-Loam,121,28,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,268,3280.0,36.6,3.6,25.81,264,2007-09-21,5100,Normal,Medium,Medium,Average
2007,Rebula,White,Neblo,Clay-Loam,109,30,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,269,4530.0,36.4,3.595,24.91,271,2007-09-28,4600,Late,Low,Medium,Average
2007,Rebula,White,Cerovo,Marl-Loam,143,8,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2371,33.8,5.25,270,5400.0,37.7,3.63,24.71,275,2007-10-02,5040,Late,Medium,Medium,Average
2007,Chardonnay,White,Dobrovo,Clay-Loam,88,3,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,252,4910.0,34.2,3.532,28.26,257,2007-09-14,5890,Early,High,Medium,Average
2007,Chardonnay,White,Kozana,Loam,114,28,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,254,5110.0,36.2,3.589,23.81,252,2007-09-09,4920,Early,Medium,Medium,Average
2007,Chardonnay,White,Medana,Marl-Loam,135,14,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,255,4970.0,37.4,3.622,23.89,259,2007-09-16,4830,Normal,Low,Medium,Average
2007,Chardonnay,White,Vipolže,Clay,97,24,18,17.3,,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,255,4480.0,36.5,3.597,24.6,259,2007-09-16,6090,Normal,High,Medium,Average
2007,Chardonnay,White,Šmartno,Marl,155,12,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,258,6100.0,37.9,3.635,25.27,265,2007-09-22,5580,Normal,Medium,Medium,Average
2007,Chardonnay,White,Biljana,Sandy-Loam,121,13,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,254,4760.0,38.8,3.658,28.68,254,2007-09-11,5570,Early,Medium,Medium,Average
2007,Chardonnay,White,Neblo,Clay-Loam,109,24,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,256,6030.0,36.4,3.595,27.99,261,2007-09-18,5240,Normal,Medium,Medium,Average
2007,Chardonnay,White,Cerovo,Marl-Loam,143,32,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2371,33.8,5.25,260,4910.0,36.7,3.603,27.38,262,2007-09-19,5110,Normal,Medium,Medium,Average
2007,Pinot Grigio,White,Dobrovo,Clay-Loam,88,16,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,253,6590.0,36.3,3.592,28.39,247,2007-09-04,5760,Early,Medium,Medium,Average
2007,Pinot Grigio,White,Kozana,Loam,114,12,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,253,4950.0,37.4,3.622,25.92,249,2007-09-06,5860,Early,High,Medium,Average
2007,Pinot Grigio,White,Medana,Marl-Loam,135,10,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,254,5820.0,39.1,3.666,28.59,252,2007-09-09,6300,Early,High,Medium,Average
2007,Pinot Grigio,White,Vipolže,Clay,97,19,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,259,4750.0,38.5,3.651,26.07,256,2007-09-13,5640,Early,Medium,Medium,Average
2007,Pinot Grigio,White,Šmartno,Marl,155,38,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,254,4900.0,34.1,3.529,22.69,255,2007-09-12,5010,Early,Medium,Medium,Average
2007,Pinot Grigio,White,Biljana,Sandy-Loam,121,18,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,262,6520.0,35.4,3.567,23.67,253,2007-09-10,5220,Early,Medium,Medium,Average
2007,Pinot Grigio,White,Neblo,Clay-Loam,109,3,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,260,6040.0,35.5,3.57,22.28,246,2007-09-03,5230,Early,Medium,Medium,Average
2007,Pinot Grigio,White,Cerovo,Marl-Loam,143,32,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2371,33.8,5.25,255,5560.0,36.7,3.603,21.9,255,2007-09-12,5860,Early,High,Medium,Average
2007,Sauvignon Blanc,White,Dobrovo,Clay-Loam,88,23,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,256,4500.0,41.6,3.728,26.24,262,2007-09-19,5170,Normal,Medium,Medium,Good
2007,Sauvignon Blanc,White,Kozana,Loam,114,20,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,259,4820.0,33.2,3.503,24.83,261,2007-09-18,4510,Normal,Low,Medium,Average
2007,Sauvignon Blanc,White,Medana,Marl-Loam,135,21,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,261,5200.0,39.0,3.664,28.3,257,2007-09-14,4890,Early,Medium,Medium,Average
2007,Sauvignon Blanc,White,Vipolže,Clay,97,29,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,260,4920.0,36.2,3.589,25.98,258,2007-09-15,4420,Early,Low,Medium,Average
2007,Sauvignon Blanc,White,Šmartno,Marl,155,23,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,254,5090.0,36.3,3.592,22.75,263,2007-09-20,4590,Normal,Low,Medium,Average
2007,Sauvignon Blanc,White,Biljana,Sandy-Loam,121,26,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,257,3610.0,37.7,3.63,24.8,255,2007-09-12,4360,Early,Low,Medium,Average
2007,Sauvignon Blanc,White,Neblo,Clay-Loam,109,24,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,268,4740.0,36.2,3.589,21.34,256,2007-09-13,4670,Early,Low,Medium,Average
2007,Sauvignon Blanc,White,Cerovo,Marl-Loam,143,22,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2371,33.8,5.25,263,4330.0,38.4,3.648,26.01,255,2007-09-12,4880,Early,Medium,Medium,Average
2007,Merlot,Red,Dobrovo,Clay-Loam,88,38,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,274,5850.0,34.9,3.552,22.86,271,2007-09-28,5700,Late,Medium,Medium,Average
2007,Merlot,Red,Kozana,Loam,114,33,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,269,7180.0,36.7,3.603,26.64,270,2007-09-27,6260,Late,High,Medium,Average
2007,Merlot,Red,Medana,Marl-Loam,135,38,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,271,5990.0,40.9,3.711,29.34,269,2007-09-26,6050,Late,High,Medium,Average
2007,Merlot,Red,Vipolže,Clay,97,32,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,274,6200.0,37.1,3.614,25.28,273,2007-09-30,5510,Late,Medium,Medium,Average
2007,Merlot,Red,Šmartno,Marl,155,20,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,274,5950.0,32.3,3.475,24.46,278,2007-10-05,6020,Late,High,Medium,Poor
2007,Merlot,Red,Biljana,Sandy-Loam,121,16,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,275,6240.0,34.9,3.552,23.65,275,2007-10-02,6370,Late,High,Medium,Average
2007,Merlot,Red,Neblo,Clay-Loam,109,20,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,279,6470.0,34.8,3.55,23.97,268,2007-09-25,6440,Normal,High,Medium,Average
2007,Merlot,Red,Cerovo,Marl-Loam,143,11,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2371,33.8,5.25,273,5840.0,37.5,3.624,25.3,271,2007-09-28,5840,Late,High,Medium,Average
2007,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,29,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,279,4880.0,37.9,3.635,28.41,278,2007-10-05,4740,Late,Low,Medium,Average
2007,Cabernet Sauvignon,Red,Kozana,Loam,114,32,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,276,4620.0,43.9,3.782,26.24,276,2007-10-03,4690,Late,Low,Medium,Good
2007,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,22,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,282,5000.0,40.8,3.709,26.81,280,2007-10-07,4950,Late,Medium,Medium,Average
2007,Cabernet Sauvignon,Red,Vipolže,Clay,97,9,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,,2343,33.8,5.25,281,5100.0,39.9,3.686,28.02,277,2007-10-04,5410,Late,Medium,Medium,Average
2007,Cabernet Sauvignon,Red,Šmartno,Marl,155,25,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,284,6020.0,37.9,3.635,26.31,287,2007-10-14,5070,Late,Medium,Medium,Average
2007,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,3,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2363,33.8,5.25,287,4840.0,36.7,3.603,24.3,274,2007-10-01,5630,Late,Medium,Medium,Average
2007,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,22,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2358,33.8,5.25,287,5470.0,32.7,3.487,25.27,283,2007-10-10,5690,Late,Medium,Medium,Average
2007,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,15,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,,2371,33.8,5.25,282,4770.0,37.3,3.619,26.43,283,2007-10-10,4710,Late,Low,Medium,Average
2007,Pinot Noir,Red,Dobrovo,Clay-Loam,88,34,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2353,33.8,5.25,264,4710.0,38.1,3.64,21.89,262,2007-09-19,3990,Normal,Low,Medium,Average
2007,Pinot Noir,Red,Kozana,Loam,114,15,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2368,33.8,5.25,262,3610.0,40.9,3.711,29.97,268,2007-09-25,5130,Normal,Medium,Medium,Average
2007,Pinot Noir,Red,Medana,Marl-Loam,135,38,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2373,33.8,5.25,267,4770.0,36.8,3.605,25.28,266,2007-09-23,3810,Normal,Low,Medium,Average
2007,Pinot Noir,Red,Vipolže,Clay,97,27,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2343,33.8,5.25,262,4750.0,38.7,3.656,25.8,261,2007-09-18,4040,Normal,Low,Medium,Average
2007,Pinot Noir,Red,Šmartno,Marl,155,21,18,17.3,2.8,17.3,-0.3,21,4,1335,911,151,230,246,284,177,-149,70.7,2378,33.8,5.25,263,4700.0,39.7,3.681,24.77,267,2007-09-24,4460,Normal,Low,Medium,Average
